DateTime,Temperature,Humidity,Dew Point
7/11/2024 9:43,71.8,20.9,29.8
7/11/2024 10:43,70.7,23.3,31.6
7/11/2024 11:43,68.2,28.1,34.2
7/11/2024 12:43,66.9,29.2,34
7/11/2024 13:43,69.1,28,34.9
7/11/2024 14:43,63.5,29,30.7
7/11/2024 15:43,56.8,34.9,29.5
7/11/2024 16:43,56.8,36.6,30.7
7/11/2024 17:43,59.9,33.3,31.1
7/11/2024 18:43,57.9,35.9,31.1
7/11/2024 19:43,58.1,35.3,30.9
7/11/2024 20:43,55.4,36.7,29.5
7/11/2024 21:43,54,38.6,29.5
7/11/2024 22:43,56.3,37.4,30.7
7/11/2024 23:43,55.8,37.5,30.4
7/12/2024 0:43,59.7,33.2,30.9
7/12/2024 1:43,61.7,33,32.4
7/12/2024 2:43,64.4,30.6,32.9
7/12/2024 3:43,67.3,28.1,33.3
7/12/2024 4:43,70.7,25.8,34.2
7/12/2024 5:43,71.8,23.6,32.9
7/12/2024 6:43,70.7,23,31.3
7/12/2024 7:43,74.5,19.9,30.9
7/12/2024 8:43,75.7,20.5,32.7
7/12/2024 9:43,72.1,23.9,33.4
7/12/2024 10:43,73.6,23.1,33.8
7/12/2024 11:43,72.1,23.8,33.4
7/12/2024 12:43,71.6,23.8,32.9
7/12/2024 13:43,69.8,22.3,29.8
7/12/2024 14:43,68.5,23.2,29.7
7/12/2024 15:43,66.2,25,29.5
7/12/2024 16:43,62.2,29.5,30.2
7/12/2024 17:43,55.8,56,40.5
7/12/2024 18:43,52.5,64.3,40.8
7/12/2024 19:43,50.7,68.2,40.6
7/12/2024 20:43,47.5,73.4,39.4
7/12/2024 21:43,45.9,77.2,39.2
7/12/2024 22:43,43.7,82.2,38.7
7/12/2024 23:43,44.6,81.5,39.4
7/13/2024 0:43,45.1,80.1,39.4
7/13/2024 1:43,53.1,69.7,43.5
7/13/2024 2:43,56.1,59.8,42.4
7/13/2024 3:43,59.9,56.3,44.4
7/13/2024 4:43,63.7,49,44.2
7/13/2024 5:43,67.1,45.5,45.5
7/13/2024 6:43,62.8,49.2,43.5
7/13/2024 7:43,57,72.5,48.4
7/13/2024 8:43,50.2,86,46.2
7/13/2024 9:43,54.5,89.1,51.4
7/13/2024 10:43,56.3,80.9,50.5
7/13/2024 11:43,56.3,80.3,50.4
7/13/2024 12:43,59,72,50
7/13/2024 13:43,55,77.9,48.4
7/13/2024 14:43,50.4,88.3,47.1
7/13/2024 15:43,50.7,88.5,47.5
7/13/2024 16:43,48.2,94.1,46.6
7/13/2024 17:43,46,95.5,44.8
7/13/2024 18:43,43.7,96.4,42.8
7/13/2024 19:43,42.1,98.4,41.7
7/13/2024 20:43,40.3,99.3,40.1
7/13/2024 21:43,39.6,99.1,39.4
7/13/2024 22:43,37.9,100,37.9
7/13/2024 23:43,37,100,37.4
7/14/2024 0:43,43.2,94.7,41.7
7/14/2024 1:43,48.7,83.5,44.1
7/14/2024 2:43,59,60.4,45.3
7/14/2024 3:43,61.3,47.2,41.2
7/14/2024 4:43,65.5,42.1,42.1
7/14/2024 5:43,66.2,41.4,42.3
7/14/2024 6:43,66.9,39.7,41.7
7/14/2024 7:43,68.7,42.6,45.3
7/14/2024 8:43,70,38,43.3
7/14/2024 9:43,75.2,29.6,41.5
7/14/2024 10:43,76.1,25.6,38.7
7/14/2024 11:43,73.8,27.6,38.5
7/14/2024 12:43,69.6,30.3,37.2
7/14/2024 13:43,66.7,38.5,40.8
7/14/2024 14:43,63.3,47.6,43.2
7/14/2024 15:43,57.4,59.7,43.5
7/14/2024 16:43,53.8,62,41.2
7/14/2024 17:43,52.3,63.7,40.5
7/14/2024 18:43,48.7,68.9,39
7/14/2024 19:43,47.3,70.3,38.1
7/14/2024 20:43,46.8,70.1,37.6
7/14/2024 21:43,47.8,63.1,36
7/14/2024 22:43,49.3,55.7,34.2
7/14/2024 23:43,49.3,54.8,33.8
7/15/2024 0:43,55.8,49.9,37.4
7/15/2024 1:43,62.2,41.7,38.8
7/15/2024 2:43,65.8,39.8,40.8
7/15/2024 3:43,68.5,36,40.6
7/15/2024 4:43,74.8,33.3,44.2
7/15/2024 5:43,70,35.4,41.5
7/15/2024 6:43,64.8,46.6,44.1
7/15/2024 7:43,56.3,76.2,48.9
7/15/2024 8:43,61,65.2,49.3
7/15/2024 9:43,61.9,62.8,49.1
7/15/2024 10:43,71.1,40.7,46.2
7/15/2024 11:43,68.7,42.8,45.3
7/15/2024 12:43,52.7,87.3,49.1
7/15/2024 13:43,60.1,79.3,53.8
7/15/2024 14:43,54.3,84.1,49.6
7/15/2024 15:43,51.3,86.9,47.5
7/15/2024 16:43,49.5,84.5,45
7/15/2024 17:43,48.7,82.9,43.9
7/15/2024 18:43,48.2,83.7,43.5
7/15/2024 19:43,47.3,81.2,41.9
7/15/2024 20:43,46.2,81.3,40.8
7/15/2024 21:43,46.8,79.6,40.8
7/15/2024 22:43,46,79.3,40.1
7/15/2024 23:43,45.3,80.3,39.6
7/16/2024 0:43,51.4,73.4,43.3
7/16/2024 1:43,58.1,63.2,45.7
7/16/2024 2:43,69.3,45.2,47.3
7/16/2024 3:43,71.8,33.7,41.9
7/16/2024 4:43,75.2,31.6,43.2
7/16/2024 5:43,73.8,30.9,41.4
7/16/2024 6:43,75.9,30,42.4
7/16/2024 7:43,79.3,24,39.7
7/16/2024 8:43,79.5,23.9,39.7
7/16/2024 9:43,76.3,25.7,38.8
7/16/2024 10:43,73.8,30.4,41
7/16/2024 11:43,72,30.2,39.2
7/16/2024 12:43,73.8,32.1,42.4
7/16/2024 13:43,68.5,34.1,39.4
7/16/2024 14:43,65.8,38.8,40.3
7/16/2024 15:43,61.7,46.6,41.2
7/16/2024 16:43,60.1,46.4,39.6
7/16/2024 17:43,58.1,50.6,39.9
7/16/2024 18:43,54.7,54.6,38.7
7/16/2024 19:43,52.7,57.5,38.1
7/16/2024 20:43,52.3,58.5,38.3
7/16/2024 21:43,50.4,59.8,37
7/16/2024 22:43,51.3,58.9,37.4
7/16/2024 23:43,52.9,54.1,36.9
7/17/2024 0:43,60.8,47.6,40.8
7/17/2024 1:43,72,37.7,45
7/17/2024 2:43,75,29,40.8
7/17/2024 3:43,77.5,28.1,42.3
7/17/2024 4:43,81.9,22.5,40.1
7/17/2024 5:43,82.9,19.5,37.4
7/17/2024 6:43,81.5,20.3,37.2
7/17/2024 7:43,84.6,19.9,39.4
7/17/2024 8:43,76.1,29,41.7
7/17/2024 9:43,82.2,23.6,41.7
7/17/2024 10:43,84.2,20.8,40.1
7/17/2024 11:43,84.9,21,41
7/17/2024 12:43,84.4,22.6,42.4
7/17/2024 13:43,76.3,27.9,41
7/17/2024 14:43,72.5,29.8,39.4
7/17/2024 15:43,68.5,34.2,39.4
7/17/2024 16:43,64.6,40.6,40.3
7/17/2024 17:43,62.1,43,39.4
7/17/2024 18:43,62.4,42,39.2
7/17/2024 19:43,59.2,46.9,39
7/17/2024 20:43,57,49.2,38.3
7/17/2024 21:43,65.5,35.3,37.4
7/17/2024 22:43,71.1,26.2,34.9
7/17/2024 23:43,70,24.2,32
7/18/2024 0:43,70.3,24.6,32.7
7/18/2024 1:43,73.2,25.4,36
7/18/2024 2:43,76.5,20.2,32.9
7/18/2024 3:43,80.1,18,33.1
7/18/2024 4:43,81.5,19.5,36.3
7/18/2024 5:43,82.6,18.2,35.4
7/18/2024 6:43,84.4,17.8,36.3
7/18/2024 7:43,85.3,11.4,26.1
7/18/2024 8:43,87.3,12.1,29.1
7/18/2024 9:43,89.1,12.5,31.3
7/18/2024 10:43,88,13.4,32.2
7/18/2024 11:43,84.6,13.1,28.9
7/18/2024 12:43,81.5,16.5,32
7/18/2024 13:43,82.9,14.8,30.6
7/18/2024 14:43,75.7,17.8,29.1
7/18/2024 15:43,66.6,23.6,28.4
7/18/2024 16:43,64.9,23.8,27.1
7/18/2024 17:43,73.6,18.8,28.8
7/18/2024 18:43,68.2,21.4,27.3
7/18/2024 19:43,65.7,23.8,27.9
7/18/2024 20:43,61.9,28.1,28.6
7/18/2024 21:43,70.9,22.4,30.7
7/18/2024 22:43,69.6,23.4,30.7
7/18/2024 23:43,71.8,22.3,31.5
7/19/2024 0:43,73.2,22.8,33.3
7/19/2024 1:43,75.9,22.5,35.2
7/19/2024 2:43,78.3,21,35.4
7/19/2024 3:43,80.6,17.4,32.7
7/19/2024 4:43,83.3,13.5,28.6
7/19/2024 5:43,85.6,13.9,31.1
7/19/2024 6:43,84,14.4,30.7
7/19/2024 7:43,87.8,13.6,32.4
7/19/2024 8:43,86.9,13,30.6
7/19/2024 9:43,85.5,13.5,30.4
7/19/2024 10:43,85.1,14,30.9
7/19/2024 11:43,86.7,22.6,44.4
7/19/2024 12:43,81.1,29.5,46.6
7/19/2024 13:43,81.9,30,47.7
7/19/2024 14:43,74.3,32.1,42.8
7/19/2024 15:43,73.4,30.9,41
7/19/2024 16:43,71.1,36.9,43.5
7/19/2024 17:43,66.7,38.6,40.8
7/19/2024 18:43,61.5,45.3,40.3
7/19/2024 19:43,58.6,50,40.1
7/19/2024 20:43,57.9,51.6,40.3
7/19/2024 21:43,58.1,52.1,40.6
7/19/2024 22:43,57,51,39.2
7/19/2024 23:43,66.7,36,39
7/20/2024 0:43,64.9,37.1,38.3
7/20/2024 1:43,68.5,35.1,40.1
7/20/2024 2:43,78.6,27.4,42.4
7/20/2024 3:43,80.1,25.3,41.7
7/20/2024 4:43,82.6,24.2,42.6
7/20/2024 5:43,82.4,23.5,41.7
7/20/2024 6:43,84.7,21.7,41.7
7/20/2024 7:43,86,21.2,42.1
7/20/2024 8:43,86.9,21.6,43.3
7/20/2024 9:43,86.9,21.6,43.3
7/20/2024 10:43,77.7,30.9,44.8
7/20/2024 11:43,74.5,36.5,46.4
7/20/2024 12:43,72.7,40.8,47.7
7/20/2024 13:43,67.8,57.5,52.3
7/20/2024 14:43,66,54.2,49.1
7/20/2024 15:43,66.2,54.3,49.3
7/20/2024 16:43,64.6,57.4,49.3
7/20/2024 17:43,59.7,69.2,49.6
7/20/2024 18:43,60.6,69.7,50.7
7/20/2024 19:43,59.5,67.3,48.7
7/20/2024 20:43,61.7,60,47.8
7/20/2024 21:43,66.6,48.6,46.8
7/20/2024 22:43,66.2,49.1,46.8
7/20/2024 23:43,66.4,48,46.2
7/21/2024 0:43,66.6,45,44.8
7/21/2024 1:43,69.3,41.8,45.3
7/21/2024 2:43,74.5,36.9,46.6
7/21/2024 3:43,74.5,38,47.5
7/21/2024 4:43,74.8,37.4,47.3
7/21/2024 5:43,76.5,37.8,49.1
7/21/2024 6:43,76.6,34.6,46.9
7/21/2024 7:43,77.2,37.2,49.3
7/21/2024 8:43,82.9,30.6,49.1
7/21/2024 9:43,81.5,32.3,49.3
7/21/2024 10:43,74.5,42.3,50.4
7/21/2024 11:43,72.9,45.4,50.7
7/21/2024 12:43,66.7,51.1,48.2
7/21/2024 13:43,62.1,63.7,49.6
7/21/2024 14:43,59.4,67.9,48.9
7/21/2024 15:43,58.1,72.1,49.3
7/21/2024 16:43,55.4,76.5,48.2
7/21/2024 17:43,54,79.5,47.8
7/21/2024 18:43,55.9,71.8,46.9
7/21/2024 19:43,55.6,70,46
7/21/2024 20:43,56.1,68.8,46
7/21/2024 21:43,63.9,50.8,45.3
7/21/2024 22:43,59.2,59.1,45
7/21/2024 23:43,58.8,59.4,44.8
7/22/2024 0:43,61,58.1,46.2
7/22/2024 1:43,62.6,57.8,47.7
7/22/2024 2:43,67.1,51.9,48.9
7/22/2024 3:43,71.1,44.9,48.7
7/22/2024 4:43,74.3,40.5,48.9
7/22/2024 5:43,71.1,44.7,48.6
7/22/2024 6:43,71.4,32.8,40.8
7/22/2024 7:43,68.7,34.3,39.6
7/22/2024 8:43,63.7,64.9,51.8
7/22/2024 9:43,73.6,40.8,48.6
7/22/2024 10:43,77.4,32.7,46
7/22/2024 11:43,72,40.4,46.8
7/22/2024 12:43,68.9,46.4,47.7
7/22/2024 13:43,66.7,46.8,45.9
7/22/2024 14:43,62.6,54.6,46
7/22/2024 15:43,57.7,62.6,45.1
7/22/2024 16:43,54.5,68.3,44.2
7/22/2024 17:43,53.2,71.4,44.2
7/22/2024 18:43,51.3,73.3,43
7/22/2024 19:43,51.4,72.7,43
7/22/2024 20:43,48.9,76.3,41.9
7/22/2024 21:43,48,80.2,42.3
7/22/2024 22:43,48.6,81.4,43.2
7/22/2024 23:43,50,80.7,44.4
7/23/2024 0:43,52.5,79.1,46.2
7/23/2024 1:43,54.7,81.3,49.1
7/23/2024 2:43,64.8,59.3,50.4
7/23/2024 3:43,67.3,55.5,50.9
7/23/2024 4:43,71.6,49.4,51.8
7/23/2024 5:43,73.9,47.5,52.9
7/23/2024 6:43,58.1,73.6,49.8
7/23/2024 7:43,68.9,55.9,52.7
7/23/2024 8:43,73.4,44.4,50.5
7/23/2024 9:43,67.3,50.1,48.2
7/23/2024 10:43,78.8,35.5,49.5
7/23/2024 11:43,75.7,35.5,46.8
7/23/2024 12:43,66.7,51.1,48.2
7/23/2024 13:43,60.6,72.3,51.8
7/23/2024 14:43,57.4,76.9,50.2
7/23/2024 15:43,57,75.7,49.5
7/23/2024 16:43,56.3,77.9,49.5
7/23/2024 17:43,54.5,84,49.8
7/23/2024 18:43,51.1,88.2,47.7
7/23/2024 19:43,49.5,92.3,47.3
7/23/2024 20:43,48.4,93.8,46.8
7/23/2024 21:43,48.9,92.3,46.8
7/23/2024 22:43,51.8,81.6,46.4
7/23/2024 23:43,49.1,82.9,44.2
7/24/2024 0:43,53.8,78.1,47.1
7/24/2024 1:43,61,67.8,50.4
7/24/2024 2:43,70.9,48.7,50.7
7/24/2024 3:43,72.7,44.6,50
7/24/2024 4:43,77.4,38.4,50.4
7/24/2024 5:43,72.5,45,50.2
7/24/2024 6:43,77.5,41.4,52.5
7/24/2024 7:43,62.8,71,53.2
7/24/2024 8:43,58.6,69.9,48.9
7/24/2024 9:43,67.6,49.1,48
7/24/2024 10:43,73.8,38.7,47.3
7/24/2024 11:43,73.2,40.3,47.8
7/24/2024 12:43,71.2,44,48.4
7/24/2024 13:43,70.7,53,52.9
7/24/2024 14:43,62.1,62.6,49.3
7/24/2024 15:43,59.4,67.5,48.7
7/24/2024 16:43,57.2,71.6,48.2
7/24/2024 17:43,55.8,74.4,47.8
7/24/2024 18:43,54.5,74.6,46.6
7/24/2024 19:43,52.9,77,45.9
7/24/2024 20:43,55.2,70.7,45.9
7/24/2024 21:43,58.3,59,44.1
7/24/2024 22:43,61.3,54.5,45
7/24/2024 23:43,61.5,51.6,43.7
7/25/2024 0:43,62.6,51.7,44.8
7/25/2024 1:43,64,52.7,46.6
7/25/2024 2:43,69.1,45.9,47.5
7/25/2024 3:43,70.2,43.6,47.1
7/25/2024 4:43,72,40.1,46.6
7/25/2024 5:43,73,41.1,48.2
7/25/2024 6:43,77,37.2,49.1
7/25/2024 7:43,59.2,72.8,50.5
7/25/2024 8:43,56.5,84.7,52
7/25/2024 9:43,57.4,78.2,50.7
7/25/2024 10:43,58.5,75.2,50.7
7/25/2024 11:43,63.5,67.4,52.5
7/25/2024 12:43,64.2,57.1,48.7
7/25/2024 13:43,65.7,61.6,52.2
7/25/2024 14:43,55,90.8,52.3
7/25/2024 15:43,54,88.4,50.7
7/25/2024 16:43,54.9,83.3,50
7/25/2024 17:43,52.2,89.3,49.1
7/25/2024 18:43,50.9,88.9,47.8
7/25/2024 19:43,50.2,87.5,46.6
7/25/2024 20:43,48.6,89.3,45.5
7/25/2024 21:43,48.2,88.2,45
7/25/2024 22:43,49.3,87.1,45.7
7/25/2024 23:43,50.2,86.3,46.2
7/26/2024 0:43,51.4,84.5,46.9
7/26/2024 1:43,54,87.4,50.4
7/26/2024 2:43,66,57.8,50.9
7/26/2024 3:43,67.5,54.2,50.5
7/26/2024 4:43,68.9,49.4,49.3
7/26/2024 5:43,70.7,45.3,48.7
7/26/2024 6:43,70.7,39.8,45.3
7/26/2024 7:43,72.3,32.9,41.7
7/26/2024 8:43,75.6,34.4,45.7
7/26/2024 9:43,75.6,40.7,50.2
7/26/2024 10:43,76.1,44.2,52.9
7/26/2024 11:43,73.2,47.3,52.2
7/26/2024 12:43,72.7,46.9,51.4
7/26/2024 13:43,57.4,78.4,50.7
7/26/2024 14:43,51.1,100,51.3
7/26/2024 15:43,52.2,100,52.7
7/26/2024 16:43,52.3,100,53.6
7/26/2024 17:43,51.3,100,52.3
7/26/2024 18:43,51.1,100,52.2
7/26/2024 19:43,49.6,100,50.5
7/26/2024 20:43,49.3,100,49.5
7/26/2024 21:43,48,100,48.9
7/26/2024 22:43,48.9,100,49.5
7/26/2024 23:43,49.3,100,50.2
7/27/2024 0:43,49.5,100,50
7/27/2024 1:43,55.9,95.2,54.7
7/27/2024 2:43,60.6,76.2,53.1
7/27/2024 3:43,62.1,65.9,50.5
7/27/2024 4:43,63.7,65.9,52.2
7/27/2024 5:43,65.7,64.3,53.4
7/27/2024 6:43,66.7,60.9,52.9
7/27/2024 7:43,67.6,58.2,52.5
7/27/2024 8:43,67.1,59.4,52.5
7/27/2024 9:43,58.8,72.7,50.2
7/27/2024 10:43,53.1,90.7,50.4
7/27/2024 11:43,59.7,74.1,51.4
7/27/2024 12:43,59.4,74.3,51.3
7/27/2024 13:43,54.3,83.2,49.3
7/27/2024 14:43,53.2,78.6,46.8
7/27/2024 15:43,50.2,83.8,45.5
7/27/2024 16:43,48.7,89.3,45.7
7/27/2024 17:43,47.3,92.4,45.1
7/27/2024 18:43,46.8,92.6,44.8
7/27/2024 19:43,47.1,90.3,44.4
7/27/2024 20:43,45.5,91,43
7/27/2024 21:43,43.3,94.8,41.9
7/27/2024 22:43,42.6,94.1,41
7/27/2024 23:43,42.6,95,41.4
7/28/2024 0:43,43.3,94.3,41.9
7/28/2024 1:43,50.2,89.7,47.3
7/28/2024 2:43,56.1,74.1,48
7/28/2024 3:43,62.8,59.3,48.6
7/28/2024 4:43,65.3,52.3,47.5
7/28/2024 5:43,67.5,52.5,49.6
7/28/2024 6:43,67.6,48.3,47.5
7/28/2024 7:43,70.7,46.1,49.1
7/28/2024 8:43,71.8,44.2,48.9
7/28/2024 9:43,70.9,45,48.7
7/28/2024 10:43,72.1,38.4,45.7
7/28/2024 11:43,70.7,42.1,46.8
7/28/2024 12:43,71.4,45,49.1
7/28/2024 13:43,66.4,52.8,48.7
7/28/2024 14:43,59.5,64.2,47.5
7/28/2024 15:43,57.4,67.8,46.9
7/28/2024 16:43,54.9,73.2,46.6
7/28/2024 17:43,52.5,80.4,46.8
7/28/2024 18:43,50.5,83.3,45.7
7/28/2024 19:43,48.6,86.5,44.8
7/28/2024 20:43,47.8,87.4,44.2
7/28/2024 21:43,46.8,89.9,43.9
7/28/2024 22:43,45.9,90.3,43.2
7/28/2024 23:43,46.9,86.4,43.2
7/29/2024 0:43,48.7,82,43.5
7/29/2024 1:43,53.8,74.6,45.9
7/29/2024 2:43,62.2,60.9,48.7
7/29/2024 3:43,68.4,41.9,44.4
7/29/2024 4:43,71.6,38,44.8
7/29/2024 5:43,73.4,38.8,46.9
7/29/2024 6:43,73.9,37.8,46.8
7/29/2024 7:43,75.9,33.9,45.7
7/29/2024 8:43,77.9,33.1,46.8
7/29/2024 9:43,79.7,27.7,43.7
7/29/2024 10:43,79.9,30.3,46.2
7/29/2024 11:43,77,35.5,47.8
7/29/2024 12:43,74.5,40.5,49.1
7/29/2024 13:43,72.7,43.3,49.3
7/29/2024 14:43,66.2,52.1,48.2
7/29/2024 15:43,64.6,51.7,46.6
7/29/2024 16:43,59,62.8,46.4
7/29/2024 17:43,56.3,66.1,45.1
7/29/2024 18:43,54.3,68.4,44.2
7/29/2024 19:43,53.4,71.1,44.4
7/29/2024 20:43,52.9,70.2,43.5
7/29/2024 21:43,53.1,67.6,42.6
7/29/2024 22:43,51.3,68,41.2
7/29/2024 23:43,50.2,69.7,40.6
7/30/2024 0:43,53.2,67.8,43
7/30/2024 1:43,61.9,59.1,47.5
7/30/2024 2:43,71.6,43.2,48.2
7/30/2024 3:43,74.3,37.3,46.8
7/30/2024 4:43,77.5,34.4,47.5
7/30/2024 5:43,80.1,30.4,46.4
7/30/2024 6:43,77.9,30.9,45
7/30/2024 7:43,77,33.7,46.6
7/30/2024 8:43,81,30.5,47.3
7/30/2024 9:43,76.3,35.9,47.5
7/30/2024 10:43,76.8,37.6,49.3
7/30/2024 11:43,77.7,34.3,47.7
7/30/2024 12:43,80.4,30.3,46.8
7/30/2024 13:43,75.9,32.5,44.6
7/30/2024 14:43,68.7,39.4,43.2
7/30/2024 15:43,66.9,39.9,41.9
7/30/2024 16:43,65.8,40.1,41
7/30/2024 17:43,62.6,44.2,40.6
7/30/2024 18:43,60.8,44.8,39.4
7/30/2024 19:43,58.1,51.1,40.3
7/30/2024 20:43,54.9,55.2,39.2
7/30/2024 21:43,52.7,58.4,38.7
7/30/2024 22:43,51.3,59.9,37.9
7/30/2024 23:43,50.4,59.8,37
7/31/2024 0:43,54.3,54.8,38.5
7/31/2024 1:43,62.6,49,43.3
7/31/2024 2:43,74.5,42.7,50.5
7/31/2024 3:43,76.3,35.3,47.1
7/31/2024 4:43,81.9,29,46.8
7/31/2024 5:43,82.6,25.9,44.4
7/31/2024 6:43,84,29.5,49.1
7/31/2024 7:43,84.4,28.9,48.9
7/31/2024 8:43,83.3,29.9,48.9
7/31/2024 9:43,81.3,31.4,48.4
7/31/2024 10:43,80.8,28.6,45.5
7/31/2024 11:43,84,28.5,48.2
7/31/2024 12:43,78.8,29.9,45
7/31/2024 13:43,75.6,34.4,45.7
7/31/2024 14:43,73.2,36,45
7/31/2024 15:43,69.6,39.9,44.4
7/31/2024 16:43,64.9,47.2,44.4
7/31/2024 17:43,64.2,50.8,45.7
7/31/2024 18:43,63.1,51.9,45.3
7/31/2024 19:43,59.7,59.4,45.7
7/31/2024 20:43,59.2,59.3,45.1
7/31/2024 21:43,58.3,60.2,44.6
7/31/2024 22:43,63,51.4,45
7/31/2024 23:43,64.2,50.2,45.5
8/1/2024 0:43,65.5,50.6,46.8
8/1/2024 1:43,71.6,43.9,48.7
8/1/2024 2:43,74.8,40.9,49.6
8/1/2024 3:43,74.5,43.2,50.9
8/1/2024 4:43,76.3,40.7,50.9
8/1/2024 5:43,70.7,51,51.8
8/1/2024 6:43,75,44.2,52
8/1/2024 7:43,69.6,60,55.2
8/1/2024 8:43,66.6,60.9,52.7
8/1/2024 9:43,66,65.8,54.3
8/1/2024 10:43,67.5,61,53.6
8/1/2024 11:43,74.3,49.1,54.1
